tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-X,Z","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,"tGravityAcc-correlation()-X,Y","tGravityAcc-correlation()-X,Z","tGravityAcc-correlation()-Y,Z",tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyAccMag-mean(),"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.27615321,-0.018582346,-0.11581892,-0.040326604,0.092338221,0.67186385,0.9686886,-0.17661165,0.001413962,0.83808556,0.85189286,0.99944577,-0.02704548,-0.072057511,0.084074892,-0.98995394,-0.84659545,0.2041798,0.02074461,STANDING
0.27686936,-0.016575785,-0.10395927,-0.19318628,0.15260902,0.2672943,0.96842226,-0.17747139,-0.001311546,-0.50206739,-0.22794961,0.93525566,-0.024446634,-0.07419886,0.085975541,-0.99623085,-0.84564359,0.20477383,0.022634553,STANDING
0.2785596,-0.018445921,-0.10220782,0.008862421,-0.14698757,0.001124781,0.9684285,-0.17706335,-8.03E-06,-0.45421633,0.81802764,-0.35653659,-0.019759539,-0.071461313,0.087977896,-0.99562366,-0.84608817,0.20450086,0.021730956,STANDING
0.27879515,-0.015906317,-0.099725038,0.070634692,-0.20604128,0.013506583,0.9686324,-0.17742555,0.002560143,-0.39234566,0.82572375,0.027215609,-0.028418019,-0.068167194,0.085375122,-0.99406357,-0.84582454,0.20472951,0.019949733,STANDING
0.27802932,-0.014771515,-0.10415904,0.013149652,-0.10746348,0.30425449,0.96886747,-0.17700094,0.005826464,0.89195473,0.62342971,0.89351588,-0.035148163,-0.076972168,0.085709186,-0.99712581,-0.84628913,0.20442824,0.01768522,STANDING
0.10481167,0.051003007,-0.005646408,-1,-0.99146642,0.99838743,0.69490658,0.36060238,0.44586488,-0.99349049,-0.98724416,0.99849222,-0.02738342,-0.40393177,0.39001019,-0.74119905,-0.38625371,-0.17360838,-0.30576776,SITTING
0.3080432,-0.027329283,-0.14022197,-0.89235848,-0.86743069,0.92930306,0.63450589,0.40309504,0.4906658,-0.95728513,-0.84457694,0.96163449,-0.027572138,-0.30412572,0.30128585,-0.950476,-0.31120549,-0.20498886,-0.34049851,SITTING
0.26544204,-0.011079507,-0.094833733,-0.73489733,-0.76846124,0.73352285,0.64333482,0.39721863,0.47816899,-0.95678731,-0.93614678,0.99583963,-0.027194,-0.1910691,0.18953062,-0.9781796,-0.32542909,-0.20154423,-0.33171258,SITTING
0.27094252,-0.014656395,-0.10469588,-0.80003268,-0.79507928,0.76284149,0.6405825,0.40007103,0.48225571,-0.99834426,-0.9920993,0.98405546,-0.027319843,-0.11982633,0.12186618,-0.98521913,-0.32034166,-0.20324477,-0.33442032,SITTING
0.28393515,-0.020992972,-0.11531548,-0.51852471,-0.34129591,0.10271042,0.63857488,0.40136363,0.48359757,-0.99861989,-0.97495282,0.96997665,-0.027993041,-0.077157835,0.088791089,-0.99487471,-0.31799734,-0.20421929,-0.33548262,SITTING
0.2822582,-0.01878304,-0.10872194,-0.44276864,-0.16945725,0.080933731,0.64045478,0.39926413,0.48127928,-0.99586225,-0.94769105,0.93260231,-0.027465854,-0.061610623,0.075425593,-0.99724137,-0.32127345,-0.20289779,-0.33395902,SITTING
0.27910501,-0.017281074,-0.10593047,-0.15852117,0.026147979,-0.15072352,0.64185868,0.39828651,0.48097933,-0.044752462,0.74486516,-0.067982446,-0.027312783,-0.059369702,0.074496274,-0.99838056,-0.32258267,-0.20207628,-0.33362821,SITTING
0.27354993,-0.016608602,-0.10563045,-0.27993921,-0.22233238,0.12745508,0.64232347,0.39821429,0.48189142,-0.22789606,-0.71201157,-0.24884568,-0.027724946,-0.064360175,0.077661534,-0.99546704,-0.32229709,-0.20181824,-0.33411614,SITTING
0.27712772,-0.017145037,-0.11140874,-0.29967272,-0.47996821,0.29525092,0.64125781,0.39849501,0.48276592,-0.89378175,-0.71277032,0.33667008,-0.027958351,-0.071641407,0.082808861,-0.99411124,-0.32117079,-0.20205606,-0.33484655,SITTING
0.27832688,-0.01850033,-0.1102362,-0.12787867,-0.49338453,-0.026131835,0.64108165,0.39852282,0.48181568,-0.81805444,-0.94153331,0.64074537,-0.028169602,-0.07089688,0.085089982,-0.99606856,-0.32162933,-0.2022414,-0.33428124,SITTING
0.27015261,-0.016308434,-0.10093272,-0.075871787,-0.35497864,-0.062754713,0.64083998,0.39788604,0.48171771,0.3177097,-0.99577789,-0.39472053,-0.027575606,-0.073616966,0.084825869,-0.9959502,-0.3219128,-0.2018945,-0.33437006,SITTING
0.2725979,-0.014799052,-0.10515718,-0.12019681,-0.4164784,0.08580628,0.6385993,0.3982521,0.48441884,-0.82722233,-0.99348252,0.88416403,-0.027655973,-0.078325145,0.088884867,-0.99537086,-0.31915803,-0.20212743,-0.33648512,SITTING
0.28057251,-0.016464176,-0.11215629,-0.17054045,-0.57184614,-0.1474909,0.63749719,0.39956764,0.48514838,0.32311529,-0.92699333,-0.56733942,-0.027500725,-0.078229584,0.089362072,-0.99019663,-0.31755854,-0.20304675,-0.33696886,SITTING
0.27826652,-0.015613489,-0.10755297,-0.30093741,-0.41678528,-0.43594627,0.63808713,0.40035673,0.48393432,0.23661647,-0.89787298,-0.15426255,-0.027164696,-0.077688101,0.080040585,-0.97605268,-0.31811221,-0.20361933,-0.33595625,SITTING
0.27076593,-0.013132311,-0.1048171,-0.29985682,-0.36105173,-0.4955902,0.63770534,0.40198501,0.48453335,-0.87283345,-0.77251767,0.3840575,-0.028230187,-0.068488069,0.083861713,-0.97278915,-0.31674538,-0.2046281,-0.33615537,SITTING
0.27457999,-0.017550391,-0.10925287,-0.38619289,-0.45354712,-0.24911677,0.63564106,0.40429898,0.48553969,-0.47663709,-0.18195964,-0.75899375,-0.028748614,-0.069448137,0.093668074,-0.98127828,-0.31403641,-0.20630429,-0.33685373,SITTING
0.28253669,-0.018321157,-0.1122629,-0.32194479,-0.4103235,-0.21642787,0.63464484,0.40370388,0.48537046,-0.16589544,-0.99563599,0.12797605,-0.0265053,-0.084434222,0.089599553,-0.98903888,-0.31399903,-0.20612935,-0.3370525,SITTING
0.27526941,-0.018388133,-0.099992442,0.5048667,-0.80040557,-0.61758012,0.63635686,0.40267757,0.48422291,0.45750477,-0.90168186,-0.3340325,-0.02733707,-0.066764329,0.089134938,-0.98405601,-0.31596096,-0.20534809,-0.33613424,SITTING
0.30283677,-0.023057827,-0.21390376,-0.71330504,0.79815801,-0.73160257,0.93731808,0.092789457,0.22445678,-0.99172823,0.70183331,-0.63067196,-0.26185068,0.16539417,-0.48914751,-0.89069391,-0.76156876,0.020582244,-0.13585385,SITTING
0.2995264,-0.022923289,-0.11800822,-0.88340836,-0.75077012,0.80909064,0.93596742,0.094269461,0.19433177,-0.98813603,-0.89924451,0.94579425,-0.15012208,0.08302113,-0.19448182,-0.97237981,-0.78564909,0.01907275,-0.11530225,SITTING
0.27056351,-0.012263953,-0.098493627,-0.4002797,-0.27393309,0.38381975,0.94323733,0.090241259,0.1901074,-0.76564286,-0.67518507,0.9795577,-0.071306101,-0.009116695,0.006873952,-0.99039327,-0.7921844,0.022132631,-0.11179557,SITTING
0.27574845,-0.016037589,-0.10434807,-0.20143098,-0.16674593,0.37532635,0.94150194,0.092886702,0.19361919,-0.97026153,-0.99172752,0.94477165,-0.029824987,-0.065749803,0.10328043,-0.99196973,-0.78774454,0.020292076,-0.11432945,SITTING
0.27698042,-0.01636789,-0.10458138,-0.28760034,-0.2110504,0.41094605,0.94084033,0.093874382,0.19497858,0.043459317,-0.66346529,0.63617932,-0.015330796,-0.083583457,0.12658609,-0.99175937,-0.78604454,0.019604808,-0.11531003,SITTING
0.27667905,-0.01687293,-0.10388605,-0.55527298,-0.4702676,0.51015541,0.94058092,0.09407899,0.19636669,-0.37066022,-0.98830419,0.40791924,-0.014749484,-0.085040136,0.11956746,-0.99214673,-0.78477046,0.019471006,-0.11628499,SITTING
0.27561198,-0.016508026,-0.10273907,-0.52138412,-0.45985815,0.52108324,0.94003659,0.094255754,0.19841719,-0.90804245,-0.9041726,0.86988262,-0.020319743,-0.083383597,0.1036564,-0.99260076,-0.78292416,0.019350505,-0.11774159,SITTING
0.27291945,-0.013670773,-0.098483982,0.001099954,-0.42380494,0.30146652,0.93926434,0.095057109,0.20137988,-0.94098378,-0.9753454,0.96921628,-0.02441012,-0.082926463,0.09235009,-0.9925996,-0.77998613,0.01880681,-0.11983659,SITTING
0.27613148,-0.014084829,-0.10923962,0.15753209,-0.32583466,0.16306852,0.93830782,0.096891788,0.20435077,-0.966882,-0.88605331,0.8478064,-0.026864756,-0.078571453,0.085996695,-0.99022073,-0.77650678,0.017552469,-0.12193834,SITTING
0.27713397,-0.016440323,-0.10735965,0.15320126,-0.12366006,0.000259026,0.93801942,0.098322179,0.20431311,-0.33136729,-0.53664127,-0.53238039,-0.027899597,-0.074059518,0.086836537,-0.98939465,-0.77578961,0.016565164,-0.12191772,SITTING
0.27795186,-0.018035918,-0.10781431,0.050429058,-0.23359521,0.1895953,0.9376991,0.098792725,0.20457202,-0.97587998,-0.91131616,0.93359756,-0.027638753,-0.076816967,0.08901871,-0.99176425,-0.77529589,0.016232148,-0.12211853,SITTING
0.27852672,-0.018991308,-0.11365241,0.036381337,-0.23822719,0.17179885,0.93764425,0.098407713,0.20407114,-0.95018218,-0.9174508,0.95155608,-0.027926745,-0.074840749,0.08399692,-0.99318983,-0.77588648,0.016483304,-0.12178602,SITTING
0.27741447,-0.017353321,-0.10290389,-0.059467226,-0.24080083,0.26694119,0.93779837,0.097422261,0.20300538,-0.39385487,-0.9762121,0.32420954,-0.027887929,-0.070997256,0.087476341,-0.99312099,-0.77726772,0.01714551,-0.121055,SITTING
0.27950451,-0.01714525,-0.10473929,-0.24610445,-0.24476627,0.32159753,0.93789615,0.097147576,0.2049051,-0.72047439,-0.14456146,0.74213185,-0.027352384,-0.072267657,0.086651185,-0.99507307,-0.77586374,0.017364853,-0.12235403,SITTING
0.2747283,-0.014904149,-0.10454459,-0.47356239,-0.29468217,0.32909413,0.93836602,0.097327488,0.20620121,-0.75980522,-0.78125289,0.99133821,-0.028347608,-0.071963257,0.081941371,-0.99564169,-0.7747873,0.017286664,-0.12319525,SITTING
0.2765508,-0.01623138,-0.11018877,-0.075088347,-0.45147393,0.16881312,0.93766897,0.098736765,0.20753189,-0.99270896,-0.934265,0.93207786,-0.027756594,-0.07895146,0.089585747,-0.98884214,-0.77290106,0.016312356,-0.12415247,SITTING
0.27760762,-0.017442877,-0.11114964,0.030745909,-0.39993753,0.091588631,0.93751817,0.099294486,0.20682146,-0.99232656,-0.96666482,0.93806711,-0.028286861,-0.074564077,0.086466748,-0.98629128,-0.77318442,0.015915038,-0.12367103,SITTING
0.27744405,-0.017989376,-0.10435936,-0.26479762,-0.23367128,0.064352804,0.93750385,0.098960832,0.20581426,-0.94776794,-0.98957463,0.96525079,-0.027595181,-0.072834357,0.085099872,-0.99194502,-0.77416873,0.016125783,-0.1229869,SITTING
0.27694833,-0.017455088,-0.10307158,-0.55142517,-0.28452903,0.23673648,0.9368606,0.098662532,0.2073231,-0.62479362,-0.40379386,-0.45691614,-0.028379412,-0.07096105,0.082744418,-0.99428309,-0.77298096,0.016315973,-0.12408864,SITTING
0.20780154,-0.032264368,-0.070891709,-0.014408602,0.034562926,-0.47070447,-0.52369624,0.57366296,0.8337269,-0.03889616,-0.24787712,-0.94142152,-0.045250885,-0.29158454,0.45928942,-0.92988603,0.62745537,-0.3437927,-0.66862619,LAYING
0.23035479,-0.022498692,-0.10060313,0.53326685,-0.70906896,-0.76704154,-0.54055825,0.56384877,0.84741867,0.992443,-0.95682976,-0.98478242,-0.027271319,-0.18099337,0.21559015,-0.96566301,0.63923443,-0.33258912,-0.67954045,LAYING
0.28195643,-0.016998806,-0.1099978,-0.10064601,-0.11535351,-0.3569903,-0.55556846,0.56120159,0.85044148,0.61640443,-0.20602887,-0.86764987,-0.02284081,-0.097381031,0.093864081,-0.99556693,0.64981875,-0.32965059,-0.68176271,LAYING
0.27707068,-0.01850945,-0.10643815,0.08893788,-0.04933664,0.14595862,-0.55448982,0.56091455,0.84996174,-0.097098866,0.20116613,-0.93057127,-0.023738198,-0.064184003,0.051262175,-0.99700833,0.64908624,-0.32969408,-0.68178024,LAYING
0.27874928,-0.017513277,-0.10864002,-0.10714081,-0.086623008,-0.010712949,-0.55444723,0.56009432,0.85045593,0.95019995,-0.66400981,-0.56412144,-0.02506797,-0.055770921,0.050707783,-0.99686763,0.64905997,-0.32903784,-0.68246297,LAYING
0.27692534,-0.017981583,-0.1115244,-0.36854787,0.14689568,-0.34508233,-0.55410676,0.5598898,0.85026921,0.27055911,-0.86557866,0.20449556,-0.026432124,-0.059058402,0.062850745,-0.99639239,0.64883375,-0.32900035,-0.68252103,LAYING
0.27662001,-0.017140885,-0.10859435,-0.26394742,0.28189064,-0.14271373,-0.55432083,0.5593988,0.84936543,0.82493777,0.90694174,0.87708373,-0.026841691,-0.0673108,0.077136275,-0.9962666,0.64904172,-0.32906717,-0.68243411,LAYING
0.2801978,-0.015988912,-0.10650635,-0.053555559,0.042840484,-0.17920034,-0.55445751,0.5594719,0.84894336,0.91215441,0.50234203,0.10832132,-0.027152071,-0.07278532,0.083764147,-0.99619902,0.64915536,-0.32926973,-0.6822144,LAYING
0.27436079,-0.01751737,-0.10690926,0.087535008,-0.037432859,-0.19099757,-0.55393955,0.56014169,0.84934223,0.85985013,-0.42031122,0.049115415,-0.026969926,-0.074745395,0.086290917,-0.99540507,0.64874888,-0.32950567,-0.6820042,LAYING
0.27324641,-0.017082883,-0.10822832,0.11351665,-0.00953355,-0.026231469,-0.55502966,0.56000864,0.84991526,0.8347493,-0.58494963,-0.8747552,-0.02750562,-0.074792725,0.088059701,-0.99668546,0.64949965,-0.32918738,-0.6822704,LAYING
0.27636227,-0.016860456,-0.10862221,0.010632585,0.000144781,-0.089989551,-0.55628843,0.56000829,0.85012912,-0.76175249,0.34973368,0.059622481,-0.028367706,-0.074831961,0.086085728,-0.99742127,0.65038143,-0.3290802,-0.68230547,LAYING
0.27528998,-0.016943636,-0.10984583,0.071153138,0.10247595,-0.21259667,-0.5569821,0.56015639,0.85014429,0.88316682,0.3738697,0.6173957,-0.028022675,-0.074208674,0.086318878,-0.99778569,0.65086709,-0.32914497,-0.68219592,LAYING
0.27682318,-0.016537038,-0.10982966,0.15209849,0.093435564,-0.17285951,-0.55761762,0.56036327,0.84959986,0.17986096,0.24940988,-0.90299291,-0.028151908,-0.074618019,0.086622025,-0.99834254,0.65133572,-0.32946079,-0.68182726,LAYING
0.2817902,-0.016375736,-0.10953781,-0.055194072,0.041148972,-0.26842912,-0.55755988,0.56097515,0.84862832,0.93397925,-0.91251064,-0.98581748,-0.028077848,-0.075057785,0.087046891,-0.99670192,0.65132001,-0.33018609,-0.68107667,LAYING
0.28027973,-0.017090635,-0.10747276,-0.10274078,0.18795097,-0.14467203,-0.55635021,0.56144897,0.84825129,0.7265514,0.40931159,-0.30315112,-0.0278789,-0.073590311,0.087707018,-0.99551741,0.65046471,-0.33062523,-0.68069626,LAYING
0.27674567,-0.016989617,-0.10673977,-0.18481871,0.34605603,-0.007163988,-0.55557677,0.56133918,0.84885728,0.4951911,-0.026598653,-0.87378828,-0.02779306,-0.072961608,0.087652775,-0.99528271,0.64989247,-0.3303426,-0.68103882,LAYING
0.27540246,-0.017112775,-0.10890655,-0.23841634,0.25464376,-0.19475486,-0.55585508,0.56113191,0.84962769,0.72368513,-0.60348916,-0.077669453,-0.027669198,-0.074419389,0.087169086,-0.99561031,0.65006106,-0.32992077,-0.68146167,LAYING
0.24818267,-0.015989358,-0.1274975,0.48876353,-0.70865559,-0.79037505,-0.47735776,0.5956705,0.82904746,0.58162259,-0.8476567,-0.56424306,0.20922792,-0.39386218,0.63671283,-0.81840681,0.59435729,-0.3582442,-0.65451008,LAYING
0.32243582,-0.012649892,-0.11155662,0.77937119,-0.84527019,-0.67749328,-0.50154374,0.59850696,0.82266447,0.99716229,-0.95572885,-0.9310498,0.076030766,-0.29781804,0.37780273,-0.94527736,0.6115298,-0.36233956,-0.64999,LAYING
0.24848044,-0.018103524,-0.10248243,-0.061878201,-0.33006579,-0.34392607,-0.482839,0.60122754,0.81979723,0.96507071,-0.911576,-0.79732215,0.00033175,-0.1884749,0.19596589,-0.98257497,0.59825752,-0.36510901,-0.64735236,LAYING
0.27835424,-0.016345217,-0.11127784,-0.27815924,0.12520288,-0.53773516,-0.49161905,0.60100235,0.82226821,0.16829317,-0.43092926,-0.92795075,-0.033835801,-0.11132075,0.097221727,-0.98893696,0.60447199,-0.36392914,-0.64849806,LAYING
0.27721706,-0.017168005,-0.10941414,-0.37816931,0.1313332,-0.42758172,-0.49200772,0.60148547,0.82114112,0.52919879,-0.99093067,-0.57721338,-0.04126297,-0.066646417,0.061559239,-0.98907481,0.60475458,-0.36466003,-0.64773336,LAYING
0.26835308,-0.016803515,-0.11019409,-0.45606137,0.093863103,-0.36156392,-0.49213256,0.60124258,0.82045767,0.38468768,0.42707335,-0.2580726,-0.039089202,-0.058281456,0.059919556,-0.99297142,0.60485144,-0.36481076,-0.64757494,LAYING
0.2738869,-0.015061284,-0.10878968,-0.22422638,0.14580298,-0.4344449,-0.4948787,0.60147895,0.8200389,-0.90376754,0.94379327,-0.88471797,-0.034909838,-0.065704353,0.067791248,-0.99418516,0.60680315,-0.36510087,-0.64723536,LAYING
0.27751354,-0.016147393,-0.10823735,-0.27008138,-0.02883371,-0.29465106,-0.49626483,0.60288166,0.81995699,-0.48918969,-0.19953975,0.86238977,-0.031459367,-0.07066267,0.075627237,-0.9934516,0.60777512,-0.36589478,-0.64638918,LAYING
0.27331899,-0.018512447,-0.10603476,0.018571509,-0.23749086,-0.21764743,-0.49669909,0.60355486,0.81996216,0.62677964,0.35262107,0.095162871,-0.030043752,-0.072073864,0.081311086,-0.99332629,0.60807673,-0.36625798,-0.64600488,LAYING
0.27534849,-0.018987795,-0.1054368,-0.033882071,-0.033528446,-0.33539899,-0.49806152,0.60282123,0.8205975,0.97539157,-0.95369658,-0.89173529,-0.027821206,-0.072309456,0.086324426,-0.99283979,0.60904196,-0.3655843,-0.64668242,LAYING
0.27531603,-0.018624391,-0.10718468,-0.28759004,0.11782271,-0.45440869,-0.49897879,0.60167285,0.82171308,0.16478308,-0.74026523,-0.76785231,-0.026953399,-0.073685659,0.087306052,-0.99443689,0.60968943,-0.36448666,-0.64780728,LAYING
0.27498125,-0.01696922,-0.10765289,-0.034658018,0.078858755,-0.51084956,-0.49970268,0.6007326,0.82240119,0.76649476,-0.95875546,-0.91614096,-0.026452154,-0.075815628,0.088530844,-0.99576284,0.6102032,-0.36368168,-0.6486308,LAYING
0.27517079,-0.016737088,-0.10909875,-0.14323442,0.12387199,-0.35267858,-0.50036736,0.60076622,0.82262525,0.31260365,-0.61599233,-0.92258519,-0.026891512,-0.076062979,0.088045723,-0.99590924,0.61067085,-0.36360276,-0.64870054,LAYING
0.27501577,-0.016701014,-0.10608583,-0.28214117,0.069448469,-0.29815954,-0.50139416,0.60091693,0.82262746,0.86179739,-0.92167601,-0.76828997,-0.02732667,-0.075884991,0.087818886,-0.99414468,0.61139678,-0.3636773,-0.64860339,LAYING
0.27907113,-0.017360032,-0.10881898,-0.21465428,-0.080059933,-0.1549477,-0.50231322,0.60098144,0.82308489,0.51388989,-0.68968151,0.24668944,-0.02796081,-0.075244197,0.087471928,-0.99377343,0.61204038,-0.36351648,-0.64875243,LAYING
0.28031625,-0.017974275,-0.10791301,-0.21018066,0.063789134,0.086024394,-0.50175563,0.60095106,0.82268911,-0.34201945,-0.86820157,0.69549864,-0.028030208,-0.0742012,0.085895225,-0.99569789,0.61165161,-0.36366787,-0.6486061,LAYING
0.27731469,-0.016959634,-0.10808627,-0.14888211,0.12802219,-0.10988209,-0.50114214,0.60064762,0.8226795,0.79355627,0.78112,0.36340883,-0.027988943,-0.072665365,0.085502402,-0.99568891,0.61122048,-0.36351001,-0.6487821,LAYING
0.27295309,-0.017039404,-0.10929591,0.06039361,-0.040193559,-0.22084906,-0.50143438,0.60068921,0.82304539,0.7829196,0.57035137,0.377957,-0.027225184,-0.07353565,0.08613335,-0.99656609,0.61142179,-0.36337913,-0.64891258,LAYING
0.27369984,-0.012533071,-0.11472798,-0.26760521,-0.21502358,-0.37617952,-0.5026762,0.60093678,0.82266583,-0.13793564,0.11374354,-0.96258879,-0.02362396,-0.078351196,0.075672002,-0.98435276,0.6123044,-0.36366305,-0.64859251,LAYING
0.26216154,-0.001938289,-0.10895574,-0.021329596,0.12022327,0.23116561,0.9721845,-0.18204011,-0.008719726,0.22504977,0.40518795,-0.71894353,-0.47705279,0.16460155,0.058491041,-0.28321582,-0.84118242,0.20753876,0.027738727,WALKING
0.28798399,-0.011840057,-0.13084872,0.048412484,0.13079912,0.5226154,0.97132846,-0.16786695,-0.020179996,-0.68255745,0.82096908,-0.95025508,-0.27756131,0.011158799,0.18693423,-0.18505935,-0.85333657,0.19810086,0.035703893,WALKING
0.25423798,-0.02137065,-0.12090239,0.017345689,0.12953676,0.49517273,0.96468305,-0.15661187,-0.028943735,-0.36508215,-0.21770106,0.934835,-0.074082749,-0.036560705,0.12782468,-0.1918834,-0.86171179,0.19095278,0.041917012,WALKING
0.27013405,-0.009186386,-0.089240655,0.013510767,0.18770516,0.41933151,0.96630723,-0.1540519,-0.023125546,-0.54131936,0.58194116,0.043846722,0.055004922,-0.14432385,0.068767507,-0.224725,-0.86554452,0.18913636,0.037848833,WALKING
0.35643891,-0.008397099,-0.13160283,0.06454485,0.12384066,0.47115718,0.96954537,-0.15505579,-0.025886816,-0.38899861,0.27864534,-0.14838282,0.019133106,-0.11485507,0.089406097,-0.21001834,-0.86433015,0.18959963,0.039719738,WALKING
0.21506183,-0.023244915,-0.13607042,0.064233992,-0.051913936,0.47139005,0.9664168,-0.15751867,-0.038051595,0.49333182,0.92162971,0.64163895,-0.059710099,-0.074881676,0.091582006,-0.18410961,-0.85869407,0.19142067,0.048218473,WALKING
0.26735217,-0.007329332,-0.066749146,0.13347434,0.03133279,0.47683531,0.96370403,-0.16123305,-0.04431924,-0.13580963,0.78138519,0.37662636,-0.079711704,-0.055341856,0.11985998,-0.21103583,-0.85311207,0.19407763,0.052620781,WALKING
0.36431548,-0.024319802,-0.083189286,0.13997128,0.15679474,0.51653625,0.96578781,-0.1589065,-0.033889595,0.18412923,0.56048092,0.85658546,-0.058437506,-0.001055677,0.11669877,-0.23540932,-0.85845227,0.19241238,0.045331853,WALKING
0.25068005,-0.040020277,-0.11614183,0.1004776,0.18206739,0.37464463,0.969269,-0.15291985,-0.018175078,0.27544736,0.47427058,0.86897522,0.003997392,-0.031860117,0.06698031,-0.23412476,-0.86779865,0.18819661,0.034371269,WALKING
0.22636149,-0.004688458,-0.11076007,0.066451975,0.16148197,0.34574203,0.97678002,-0.15288911,-0.01215608,-0.75268705,0.37961933,0.15116852,0.092495587,-0.11869961,0.038528409,-0.25385216,-0.86938178,0.18771639,0.030124835,WALKING
0.30157039,-0.000837044,-0.11235329,0.062601377,0.064861914,0.43584239,0.9769838,-0.15518678,-0.017545005,-0.26069967,0.93135465,-0.067634354,0.029088793,-0.1273097,0.050286887,-0.23213047,-0.86644013,0.18923444,0.033844665,WALKING
0.27210781,-0.01241427,-0.11388504,0.1087697,0.02482292,0.32760315,0.96879848,-0.15328026,-0.021311951,-0.63092199,-0.39940572,0.29302944,-0.093153194,-0.089184008,0.096250703,-0.20713616,-0.86686165,0.18846241,0.036556335,WALKING
0.26346967,-0.014142748,-0.094755546,0.10228197,0.067889387,0.26173708,0.96874471,-0.15152724,-0.021073249,-0.13911106,-0.61330195,0.32870916,-0.09544507,-0.091854411,0.12359118,-0.20890426,-0.86858004,0.18728463,0.036395209,WALKING
0.34742935,-0.027708096,-0.1079105,0.047604744,0.033820876,0.28261679,0.97327704,-0.15120303,-0.023993399,-0.095313815,-0.54477295,0.45293075,-0.084032353,-0.006961751,0.091839185,-0.21704333,-0.86873556,0.18677844,0.038362796,WALKING
0.29204697,0.002688336,-0.14688674,-0.022167441,0.015969689,0.11873478,0.96809589,-0.1803685,-0.001803105,0.047418397,0.85200785,-0.20957518,-0.57290553,0.2464802,0.2310914,-0.24667669,-0.84278031,0.20673771,0.022974274,WALKING
0.23098736,0.008871909,-0.14708507,-0.027622301,-0.084294761,0.20707851,0.96889879,-0.17199984,-0.023148313,-0.60629909,0.66444247,-0.97624449,-0.36882366,0.076721475,0.23812055,-0.21796298,-0.84864078,0.20103465,0.037780624,WALKING
0.32990992,-0.03299169,-0.080607302,-0.040016064,-0.020952557,0.384041,0.9681364,-0.16126495,-0.045851622,0.22493608,-0.14841326,0.49669315,-0.19413591,0.02386679,0.19186516,-0.20420931,-0.85305379,0.1937963,0.053578672,WALKING
0.30100935,-0.039490784,-0.12444926,0.028533251,0.032216152,0.39394071,0.97234236,-0.16179625,-0.042788408,-0.89754028,-0.33493045,0.32980133,-0.048819079,-0.012950892,0.13014556,-0.21861792,-0.85394309,0.19388689,0.051356074,WALKING
0.18402799,5.61E-06,-0.10463164,-0.019043917,0.026600486,0.3068846,0.97368425,-0.16337186,-0.041646488,-0.91849025,-0.85214247,0.8521251,-0.010549101,-0.070653285,0.045499735,-0.26036469,-0.85296468,0.19485776,0.050529616,WALKING
0.29131635,-0.001065277,-0.072461402,-0.042358444,0.022644676,0.33398747,0.96843402,-0.15994439,-0.035960228,-0.74143207,-0.63217412,0.22886747,0.041363427,-0.16577855,0.013553112,-0.25363482,-0.85720204,0.1929294,0.046715781,WALKING
0.37597769,-0.001421715,-0.10434376,0.075844412,0.083190347,0.31915689,0.9682011,-0.16005285,-0.026654211,-0.058164573,0.65469002,-0.38644544,0.071652245,-0.13577764,0.031667978,-0.22769307,-0.85928775,0.19304815,0.040258416,WALKING
0.21843518,-0.006539506,-0.10683856,0.12306983,0.069965178,0.29979438,0.97219027,-0.1547221,-0.022363572,0.47812609,0.2942432,0.10608895,-0.019014235,-0.076600457,0.14499182,-0.20520527,-0.86560373,0.18921582,0.037238897,WALKING
0.24560818,-0.024207848,-0.077141968,0.0908004,0.11820566,0.35921218,0.9708417,-0.14990158,-0.022774614,0.5340146,0.57072175,0.82590778,-0.092912317,-0.098357312,0.12939135,-0.19564984,-0.86999905,0.18605556,0.037553887,WALKING
0.34842299,-0.035846178,-0.12345671,0.083289086,0.17564983,0.38660552,0.96731581,-0.15373375,-0.024688032,0.59980167,0.66594703,0.89479019,-0.043707033,-0.035323599,0.12869883,-0.21442919,-0.86562917,0.18885374,0.038922828,WALKING
0.24139679,-0.039096788,-0.15647682,0.057559465,0.1124373,0.37656654,0.96807446,-0.15557343,-0.025503886,0.14202552,0.63022735,0.33837944,-0.007355545,-0.027181984,0.09162024,-0.2661097,-0.86377835,0.19004337,0.03947403,WALKING
0.21905113,0.012745114,-0.090210199,0.03777502,0.060064797,0.39217017,0.96892887,-0.15734074,-0.027595814,0.41092442,0.65295419,0.90440323,-0.20094916,-0.00153665,-0.005390554,-0.32536151,-0.86173292,0.19117258,0.040909235,WALKING
0.31454613,0.003091328,-0.079624783,-0.17927552,0.080031599,0.3153874,0.97149916,-0.14859398,-0.021502347,0.8556363,0.90911073,0.98197128,0.004482869,-0.10594222,0.02147352,-0.29279867,-0.87155595,0.18513759,0.036665062,WALKING
